UniProt_id,Reactome_id,URL,Description,Evidence Code,Species
Q9H4B7,R-HSA-1445148,https://reactome.org/PathwayBrowser/#/R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,IEA,Homo sapiens
Q9H4B7,R-HSA-190840,https://reactome.org/PathwayBrowser/#/R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,TAS,Homo sapiens
Q9H4B7,R-HSA-190861,https://reactome.org/PathwayBrowser/#/R-HSA-190861,Gap junction assembly,IEA,Homo sapiens
Q9H4B7,R-HSA-2132295,https://reactome.org/PathwayBrowser/#/R-HSA-2132295,MHC class II antigen presentation,TAS,Homo sapiens
Q9H4B7,R-HSA-2467813,https://reactome.org/PathwayBrowser/#/R-HSA-2467813,Separation of Sister Chromatids,TAS,Homo sapiens
Q9H4B7,R-HSA-2500257,https://reactome.org/PathwayBrowser/#/R-HSA-2500257,Resolution of Sister Chromatid Cohesion,TAS,Homo sapiens
Q9H4B7,R-HSA-3371497,https://reactome.org/PathwayBrowser/#/R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
Q9H4B7,R-HSA-380320,https://reactome.org/PathwayBrowser/#/R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS,Homo sapiens
Q9H4B7,R-HSA-389957,https://reactome.org/PathwayBrowser/#/R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,IEA,Homo sapiens
Q9H4B7,R-HSA-389960,https://reactome.org/PathwayBrowser/#/R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,IEA,Homo sapiens
Q9H4B7,R-HSA-389977,https://reactome.org/PathwayBrowser/#/R-HSA-389977,Post-chaperonin tubulin folding pathway,IEA,Homo sapiens
Q9H4B7,R-HSA-437239,https://reactome.org/PathwayBrowser/#/R-HSA-437239,Recycling pathway of L1,TAS,Homo sapiens
Q9H4B7,R-HSA-437239,https://reactome.org/PathwayBrowser/#/R-HSA-437239,Recycling pathway of L1,IEA,Homo sapiens
Q9H4B7,R-HSA-5610787,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,Hedgehog 'off' state,TAS,Homo sapiens
Q9H4B7,R-HSA-5617833,https://reactome.org/PathwayBrowser/#/R-HSA-5617833,Cilium Assembly,TAS,Homo sapiens
Q9H4B7,R-HSA-5620924,https://reactome.org/PathwayBrowser/#/R-HSA-5620924,Intraflagellar transport,TAS,Homo sapiens
Q9H4B7,R-HSA-5626467,https://reactome.org/PathwayBrowser/#/R-HSA-5626467,RHO GTPases activate IQGAPs,TAS,Homo sapiens
Q9H4B7,R-HSA-5663220,https://reactome.org/PathwayBrowser/#/R-HSA-5663220,RHO GTPases Activate Formins,TAS,Homo sapiens
Q9H4B7,R-HSA-6807878,https://reactome.org/PathwayBrowser/#/R-HSA-6807878,COPI-mediated anterograde transport,TAS,Homo sapiens
Q9H4B7,R-HSA-6811434,https://reactome.org/PathwayBrowser/#/R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,TAS,Homo sapiens
Q9H4B7,R-HSA-6811436,https://reactome.org/PathwayBrowser/#/R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,TAS,Homo sapiens
Q9H4B7,R-HSA-68877,https://reactome.org/PathwayBrowser/#/R-HSA-68877,Mitotic Prometaphase,TAS,Homo sapiens
Q9H4B7,R-HSA-8852276,https://reactome.org/PathwayBrowser/#/R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,TAS,Homo sapiens
Q9H4B7,R-HSA-8955332,https://reactome.org/PathwayBrowser/#/R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,IEA,Homo sapiens
Q9H4B7,R-HSA-8955332,https://reactome.org/PathwayBrowser/#/R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,TAS,Homo sapiens
Q9H4B7,R-HSA-9609690,https://reactome.org/PathwayBrowser/#/R-HSA-9609690,HCMV Early Events,TAS,Homo sapiens
Q9H4B7,R-HSA-9609736,https://reactome.org/PathwayBrowser/#/R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,IEA,Homo sapiens
Q9H4B7,R-HSA-9619483,https://reactome.org/PathwayBrowser/#/R-HSA-9619483,Activation of AMPK downstream of NMDARs,IEA,Homo sapiens
Q9H4B7,R-HSA-9646399,https://reactome.org/PathwayBrowser/#/R-HSA-9646399,Aggrephagy,TAS,Homo sapiens
Q9H4B7,R-HSA-9646399,https://reactome.org/PathwayBrowser/#/R-HSA-9646399,Aggrephagy,IEA,Homo sapiens
Q9H4B7,R-HSA-9648025,https://reactome.org/PathwayBrowser/#/R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,TAS,Homo sapiens
Q9H4B7,R-HSA-9668328,https://reactome.org/PathwayBrowser/#/R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,TAS,Homo sapiens
Q9H4B7,R-HSA-983189,https://reactome.org/PathwayBrowser/#/R-HSA-983189,Kinesins,TAS,Homo sapiens
Q9H853,R-HSA-1445148,https://reactome.org/PathwayBrowser/#/R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,IEA,Homo sapiens
Q9H853,R-HSA-190840,https://reactome.org/PathwayBrowser/#/R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,TAS,Homo sapiens
Q9H853,R-HSA-190861,https://reactome.org/PathwayBrowser/#/R-HSA-190861,Gap junction assembly,IEA,Homo sapiens
Q9H853,R-HSA-2132295,https://reactome.org/PathwayBrowser/#/R-HSA-2132295,MHC class II antigen presentation,TAS,Homo sapiens
Q9H853,R-HSA-2467813,https://reactome.org/PathwayBrowser/#/R-HSA-2467813,Separation of Sister Chromatids,TAS,Homo sapiens
Q9H853,R-HSA-2500257,https://reactome.org/PathwayBrowser/#/R-HSA-2500257,Resolution of Sister Chromatid Cohesion,TAS,Homo sapiens
Q9H853,R-HSA-3371497,https://reactome.org/PathwayBrowser/#/R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
Q9H853,R-HSA-380320,https://reactome.org/PathwayBrowser/#/R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS,Homo sapiens
Q9H853,R-HSA-389960,https://reactome.org/PathwayBrowser/#/R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,IEA,Homo sapiens
Q9H853,R-HSA-389977,https://reactome.org/PathwayBrowser/#/R-HSA-389977,Post-chaperonin tubulin folding pathway,IEA,Homo sapiens
Q9H853,R-HSA-437239,https://reactome.org/PathwayBrowser/#/R-HSA-437239,Recycling pathway of L1,TAS,Homo sapiens
Q9H853,R-HSA-437239,https://reactome.org/PathwayBrowser/#/R-HSA-437239,Recycling pathway of L1,IEA,Homo sapiens
Q9H853,R-HSA-5617833,https://reactome.org/PathwayBrowser/#/R-HSA-5617833,Cilium Assembly,TAS,Homo sapiens
Q9H853,R-HSA-5626467,https://reactome.org/PathwayBrowser/#/R-HSA-5626467,RHO GTPases activate IQGAPs,TAS,Homo sapiens
Q9H853,R-HSA-5663220,https://reactome.org/PathwayBrowser/#/R-HSA-5663220,RHO GTPases Activate Formins,TAS,Homo sapiens
Q9H853,R-HSA-6807878,https://reactome.org/PathwayBrowser/#/R-HSA-6807878,COPI-mediated anterograde transport,TAS,Homo sapiens
Q9H853,R-HSA-6811434,https://reactome.org/PathwayBrowser/#/R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,TAS,Homo sapiens
Q9H853,R-HSA-6811436,https://reactome.org/PathwayBrowser/#/R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,TAS,Homo sapiens
Q9H853,R-HSA-68877,https://reactome.org/PathwayBrowser/#/R-HSA-68877,Mitotic Prometaphase,TAS,Homo sapiens
Q9H853,R-HSA-8852276,https://reactome.org/PathwayBrowser/#/R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,TAS,Homo sapiens
Q9H853,R-HSA-8955332,https://reactome.org/PathwayBrowser/#/R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,IEA,Homo sapiens
Q9H853,R-HSA-8955332,https://reactome.org/PathwayBrowser/#/R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,TAS,Homo sapiens
Q9H853,R-HSA-9609690,https://reactome.org/PathwayBrowser/#/R-HSA-9609690,HCMV Early Events,TAS,Homo sapiens
Q9H853,R-HSA-9609736,https://reactome.org/PathwayBrowser/#/R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,IEA,Homo sapiens
Q9H853,R-HSA-9619483,https://reactome.org/PathwayBrowser/#/R-HSA-9619483,Activation of AMPK downstream of NMDARs,IEA,Homo sapiens
Q9H853,R-HSA-9646399,https://reactome.org/PathwayBrowser/#/R-HSA-9646399,Aggrephagy,TAS,Homo sapiens
Q9H853,R-HSA-9646399,https://reactome.org/PathwayBrowser/#/R-HSA-9646399,Aggrephagy,IEA,Homo sapiens
Q9H853,R-HSA-9648025,https://reactome.org/PathwayBrowser/#/R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,TAS,Homo sapiens
Q9H853,R-HSA-9668328,https://reactome.org/PathwayBrowser/#/R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,TAS,Homo sapiens
Q9H853,R-HSA-983189,https://reactome.org/PathwayBrowser/#/R-HSA-983189,Kinesins,TAS,Homo sapiens
Q9HAV7,R-HSA-1268020,https://reactome.org/PathwayBrowser/#/R-HSA-1268020,Mitochondrial protein import,IEA,Homo sapiens
Q9HBI1,R-HSA-446353,https://reactome.org/PathwayBrowser/#/R-HSA-446353,Cell-extracellular matrix interactions,TAS,Homo sapiens
Q9HBI1,R-HSA-446388,https://reactome.org/PathwayBrowser/#/R-HSA-446388,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,TAS,Homo sapiens
Q9HC84,R-HSA-5083625,https://reactome.org/PathwayBrowser/#/R-HSA-5083625,Defective GALNT3 causes HFTC,TAS,Homo sapiens
Q9HC84,R-HSA-5083632,https://reactome.org/PathwayBrowser/#/R-HSA-5083632,Defective C1GALT1C1 causes TNPS,TAS,Homo sapiens
Q9HC84,R-HSA-5083636,https://reactome.org/PathwayBrowser/#/R-HSA-5083636,Defective GALNT12 causes CRCS1,TAS,Homo sapiens
Q9HC84,R-HSA-5621480,https://reactome.org/PathwayBrowser/#/R-HSA-5621480,Dectin-2 family,TAS,Homo sapiens
Q9HC84,R-HSA-913709,https://reactome.org/PathwayBrowser/#/R-HSA-913709,O-linked glycosylation of mucins,TAS,Homo sapiens
Q9HC84,R-HSA-977068,https://reactome.org/PathwayBrowser/#/R-HSA-977068,Termination of O-glycan biosynthesis,TAS,Homo sapiens
Q9HD89,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9HD89,R-HSA-9615017,https://reactome.org/PathwayBrowser/#/R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",IEA,Homo sapiens
Q9NP84,R-HSA-5668541,https://reactome.org/PathwayBrowser/#/R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,TAS,Homo sapiens
Q9NP84,R-HSA-5676594,https://reactome.org/PathwayBrowser/#/R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,TAS,Homo sapiens
Q9NPY3,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9NQR4,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9NR45,R-HSA-4085001,https://reactome.org/PathwayBrowser/#/R-HSA-4085001,Sialic acid metabolism,TAS,Homo sapiens
Q9NSB4,R-HSA-6805567,https://reactome.org/PathwayBrowser/#/R-HSA-6805567,Keratinization,TAS,Homo sapiens
Q9NSB4,R-HSA-6809371,https://reactome.org/PathwayBrowser/#/R-HSA-6809371,Formation of the cornified envelope,TAS,Homo sapiens
Q9NUJ1,R-HSA-156588,https://reactome.org/PathwayBrowser/#/R-HSA-156588,Glucuronidation,TAS,Homo sapiens
Q9NZ08,R-HSA-983170,https://reactome.org/PathwayBrowser/#/R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",TAS,Homo sapiens
Q9NZK5,R-HSA-5683826,https://reactome.org/PathwayBrowser/#/R-HSA-5683826,Surfactant metabolism,TAS,Homo sapiens
Q9NZK5,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9NZL9,R-HSA-156581,https://reactome.org/PathwayBrowser/#/R-HSA-156581,Methylation,TAS,Homo sapiens
Q9NZL9,R-HSA-5689880,https://reactome.org/PathwayBrowser/#/R-HSA-5689880,Ub-specific processing proteases,TAS,Homo sapiens
Q9NZT1,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9P0L0,R-HSA-1660661,https://reactome.org/PathwayBrowser/#/R-HSA-1660661,Sphingolipid de novo biosynthesis,TAS,Homo sapiens
Q9P0L0,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9P0L0,R-HSA-9609523,https://reactome.org/PathwayBrowser/#/R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,IEA,Homo sapiens
Q9P0L0,R-HSA-9609523,https://reactome.org/PathwayBrowser/#/R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,TAS,Homo sapiens
Q9P0Z9,R-HSA-71064,https://reactome.org/PathwayBrowser/#/R-HSA-71064,Lysine catabolism,TAS,Homo sapiens
Q9P0Z9,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,TAS,Homo sapiens
Q9P0Z9,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,IEA,Homo sapiens
Q9P2E9,R-HSA-9725370,https://reactome.org/PathwayBrowser/#/R-HSA-9725370,Signaling by ALK fusions and activated point mutants,TAS,Homo sapiens
Q9UBQ7,R-HSA-389661,https://reactome.org/PathwayBrowser/#/R-HSA-389661,Glyoxylate metabolism and glycine degradation,TAS,Homo sapiens
Q9UBR1,R-HSA-73621,https://reactome.org/PathwayBrowser/#/R-HSA-73621,Pyrimidine catabolism,TAS,Homo sapiens
Q9UBR2,R-HSA-2022377,https://reactome.org/PathwayBrowser/#/R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
Q9UBR2,R-HSA-204005,https://reactome.org/PathwayBrowser/#/R-HSA-204005,COPII-mediated vesicle transport,TAS,Homo sapiens
Q9UBR2,R-HSA-432720,https://reactome.org/PathwayBrowser/#/R-HSA-432720,Lysosome Vesicle Biogenesis,TAS,Homo sapiens
Q9UBR2,R-HSA-5694530,https://reactome.org/PathwayBrowser/#/R-HSA-5694530,Cargo concentration in the ER,TAS,Homo sapiens
Q9UBR2,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
Q9UBT2,R-HSA-3065676,https://reactome.org/PathwayBrowser/#/R-HSA-3065676,SUMO is conjugated to E1 (UBA2:SAE1),TAS,Homo sapiens
Q9UBT2,R-HSA-3065676,https://reactome.org/PathwayBrowser/#/R-HSA-3065676,SUMO is conjugated to E1 (UBA2:SAE1),IEA,Homo sapiens
Q9UBT2,R-HSA-3065678,https://reactome.org/PathwayBrowser/#/R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",TAS,Homo sapiens
Q9UBT2,R-HSA-3065678,https://reactome.org/PathwayBrowser/#/R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",IEA,Homo sapiens
Q9UBX5,R-HSA-1566948,https://reactome.org/PathwayBrowser/#/R-HSA-1566948,Elastic fibre formation,TAS,Homo sapiens
Q9UBX5,R-HSA-2129379,https://reactome.org/PathwayBrowser/#/R-HSA-2129379,Molecules associated with elastic fibres,TAS,Homo sapiens
Q9UBX5,R-HSA-2129379,https://reactome.org/PathwayBrowser/#/R-HSA-2129379,Molecules associated with elastic fibres,IEA,Homo sapiens
Q9UGM3,R-HSA-5683826,https://reactome.org/PathwayBrowser/#/R-HSA-5683826,Surfactant metabolism,TAS,Homo sapiens
Q9UHJ6,R-HSA-71336,https://reactome.org/PathwayBrowser/#/R-HSA-71336,Pentose phosphate pathway,TAS,Homo sapiens
Q9UHK6,R-HSA-193368,https://reactome.org/PathwayBrowser/#/R-HSA-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,TAS,Homo sapiens
Q9UHK6,R-HSA-193775,https://reactome.org/PathwayBrowser/#/R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,TAS,Homo sapiens
Q9UHK6,R-HSA-389887,https://reactome.org/PathwayBrowser/#/R-HSA-389887,Beta-oxidation of pristanoyl-CoA,TAS,Homo sapiens
Q9UHK6,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,TAS,Homo sapiens
Q9UHK6,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,IEA,Homo sapiens
Q9UI17,R-HSA-6798163,https://reactome.org/PathwayBrowser/#/R-HSA-6798163,Choline catabolism,TAS,Homo sapiens
Q9UJ70,R-HSA-446210,https://reactome.org/PathwayBrowser/#/R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine,TAS,Homo sapiens
Q9UK55,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
Q9UK55,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
Q9UKK9,R-HSA-2393930,https://reactome.org/PathwayBrowser/#/R-HSA-2393930,Phosphate bond hydrolysis by NUDT proteins,TAS,Homo sapiens
Q9UL12,R-HSA-6798163,https://reactome.org/PathwayBrowser/#/R-HSA-6798163,Choline catabolism,TAS,Homo sapiens
Q9UL46,R-HSA-1169091,https://reactome.org/PathwayBrowser/#/R-HSA-1169091,Activation of NF-kappaB in B cells,TAS,Homo sapiens
Q9UL46,R-HSA-1234176,https://reactome.org/PathwayBrowser/#/R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,TAS,Homo sapiens
Q9UL46,R-HSA-1236974,https://reactome.org/PathwayBrowser/#/R-HSA-1236974,ER-Phagosome pathway,IEA,Homo sapiens
Q9UL46,R-HSA-1236978,https://reactome.org/PathwayBrowser/#/R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),TAS,Homo sapiens
Q9UL46,R-HSA-174084,https://reactome.org/PathwayBrowser/#/R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,TAS,Homo sapiens
Q9UL46,R-HSA-174113,https://reactome.org/PathwayBrowser/#/R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,TAS,Homo sapiens
Q9UL46,R-HSA-174154,https://reactome.org/PathwayBrowser/#/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,TAS,Homo sapiens
Q9UL46,R-HSA-174178,https://reactome.org/PathwayBrowser/#/R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,TAS,Homo sapiens
Q9UL46,R-HSA-174184,https://reactome.org/PathwayBrowser/#/R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,TAS,Homo sapiens
Q9UL46,R-HSA-180534,https://reactome.org/PathwayBrowser/#/R-HSA-180534,Vpu mediated degradation of CD4,TAS,Homo sapiens
Q9UL46,R-HSA-180585,https://reactome.org/PathwayBrowser/#/R-HSA-180585,Vif-mediated degradation of APOBEC3G,TAS,Homo sapiens
Q9UL46,R-HSA-187577,https://reactome.org/PathwayBrowser/#/R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,TAS,Homo sapiens
Q9UL46,R-HSA-195253,https://reactome.org/PathwayBrowser/#/R-HSA-195253,Degradation of beta-catenin by the destruction complex,TAS,Homo sapiens
Q9UL46,R-HSA-202424,https://reactome.org/PathwayBrowser/#/R-HSA-202424,Downstream TCR signaling,TAS,Homo sapiens
Q9UL46,R-HSA-211733,https://reactome.org/PathwayBrowser/#/R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,IEA,Homo sapiens
Q9UL46,R-HSA-2467813,https://reactome.org/PathwayBrowser/#/R-HSA-2467813,Separation of Sister Chromatids,TAS,Homo sapiens
Q9UL46,R-HSA-2871837,https://reactome.org/PathwayBrowser/#/R-HSA-2871837,FCERI mediated NF-kB activation,TAS,Homo sapiens
Q9UL46,R-HSA-349425,https://reactome.org/PathwayBrowser/#/R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,TAS,Homo sapiens
Q9UL46,R-HSA-350562,https://reactome.org/PathwayBrowser/#/R-HSA-350562,Regulation of ornithine decarboxylase (ODC),TAS,Homo sapiens
Q9UL46,R-HSA-382556,https://reactome.org/PathwayBrowser/#/R-HSA-382556,ABC-family proteins mediated transport,TAS,Homo sapiens
Q9UL46,R-HSA-450408,https://reactome.org/PathwayBrowser/#/R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,TAS,Homo sapiens
Q9UL46,R-HSA-4608870,https://reactome.org/PathwayBrowser/#/R-HSA-4608870,Asymmetric localization of PCP proteins,TAS,Homo sapiens
Q9UL46,R-HSA-4641257,https://reactome.org/PathwayBrowser/#/R-HSA-4641257,Degradation of AXIN,TAS,Homo sapiens
Q9UL46,R-HSA-4641258,https://reactome.org/PathwayBrowser/#/R-HSA-4641258,Degradation of DVL,TAS,Homo sapiens
Q9UL46,R-HSA-5358346,https://reactome.org/PathwayBrowser/#/R-HSA-5358346,Hedgehog ligand biogenesis,TAS,Homo sapiens
Q9UL46,R-HSA-5362768,https://reactome.org/PathwayBrowser/#/R-HSA-5362768,Hh mutants are degraded by ERAD,TAS,Homo sapiens
Q9UL46,R-HSA-5607761,https://reactome.org/PathwayBrowser/#/R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,TAS,Homo sapiens
Q9UL46,R-HSA-5607764,https://reactome.org/PathwayBrowser/#/R-HSA-5607764,CLEC7A (Dectin-1) signaling,TAS,Homo sapiens
Q9UL46,R-HSA-5610780,https://reactome.org/PathwayBrowser/#/R-HSA-5610780,Degradation of GLI1 by the proteasome,TAS,Homo sapiens
Q9UL46,R-HSA-5610783,https://reactome.org/PathwayBrowser/#/R-HSA-5610783,Degradation of GLI2 by the proteasome,IEA,Homo sapiens
Q9UL46,R-HSA-5610785,https://reactome.org/PathwayBrowser/#/R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,TAS,Homo sapiens
Q9UL46,R-HSA-5632684,https://reactome.org/PathwayBrowser/#/R-HSA-5632684,Hedgehog 'on' state,TAS,Homo sapiens
Q9UL46,R-HSA-5658442,https://reactome.org/PathwayBrowser/#/R-HSA-5658442,Regulation of RAS by GAPs,TAS,Homo sapiens
Q9UL46,R-HSA-5668541,https://reactome.org/PathwayBrowser/#/R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,TAS,Homo sapiens
Q9UL46,R-HSA-5676590,https://reactome.org/PathwayBrowser/#/R-HSA-5676590,NIK-->noncanonical NF-kB signaling,TAS,Homo sapiens
Q9UL46,R-HSA-5678895,https://reactome.org/PathwayBrowser/#/R-HSA-5678895,Defective CFTR causes cystic fibrosis,TAS,Homo sapiens
Q9UL46,R-HSA-5687128,https://reactome.org/PathwayBrowser/#/R-HSA-5687128,MAPK6/MAPK4 signaling,TAS,Homo sapiens
Q9UL46,R-HSA-5689603,https://reactome.org/PathwayBrowser/#/R-HSA-5689603,UCH proteinases,TAS,Homo sapiens
Q9UL46,R-HSA-5689880,https://reactome.org/PathwayBrowser/#/R-HSA-5689880,Ub-specific processing proteases,TAS,Homo sapiens
Q9UL46,R-HSA-68867,https://reactome.org/PathwayBrowser/#/R-HSA-68867,Assembly of the pre-replicative complex,TAS,Homo sapiens
